Date,Currency,Exchange
27-12-2019,CAD,1.3083
27-12-2019,AUD,1.4342
27-12-2019,EUR,0.8966
27-12-2019,GBP,0.7633
28-12-2019,USD,1.0
28-12-2019,CAD,1.3083
28-12-2019,AUD,1.4342
28-12-2019,EUR,0.8966
28-12-2019,GBP,0.7633
29-12-2019,USD,1.0
29-12-2019,CAD,1.3083
29-12-2019,AUD,1.4342
29-12-2019,EUR,0.8966
29-12-2019,GBP,0.7633
30-12-2019,USD,1.0
30-12-2019,CAD,1.3067
30-12-2019,AUD,1.4293
30-12-2019,EUR,0.8937
30-12-2019,GBP,0.7615
31-12-2019,USD,1.0
31-12-2019,CAD,1.2994
31-12-2019,AUD,1.4238
31-12-2019,EUR,0.8902
31-12-2019,GBP,0.7573
01-01-2020,USD,1.0
01-01-2020,CAD,1.2994
01-01-2020,AUD,1.4238
01-01-2020,EUR,0.8902
01-01-2020,GBP,0.7573
02-01-2020,USD,1.0
02-01-2020,CAD,1.2998
02-01-2020,AUD,1.43
02-01-2020,EUR,0.8934
02-01-2020,GBP,0.7579
03-01-2020,USD,1.0
03-01-2020,CAD,1.2982
03-01-2020,AUD,1.4381
03-01-2020,EUR,0.8971
03-01-2020,GBP,0.7636
04-01-2020,USD,1.0
04-01-2020,CAD,1.2982
04-01-2020,AUD,1.4381
04-01-2020,EUR,0.8971
04-01-2020,GBP,0.7636
05-01-2020,USD,1.0
05-01-2020,CAD,1.2982
05-01-2020,AUD,1.4381
05-01-2020,EUR,0.8971
05-01-2020,GBP,0.7636
06-01-2020,USD,1.0
06-01-2020,CAD,1.2976
06-01-2020,AUD,1.44
06-01-2020,EUR,0.8933
06-01-2020,GBP,0.7613
07-01-2020,USD,1.0
07-01-2020,CAD,1.2997
07-01-2020,AUD,1.4546
07-01-2020,EUR,0.8951
07-01-2020,GBP,0.7625
08-01-2020,USD,1.0
08-01-2020,CAD,1.3018
08-01-2020,AUD,1.457
08-01-2020,EUR,0.8997
08-01-2020,GBP,0.7635
09-01-2020,USD,1.0
09-01-2020,CAD,1.3056
09-01-2020,AUD,1.4575
09-01-2020,EUR,0.9001
09-01-2020,GBP,0.7676
10-01-2020,USD,1.0
10-01-2020,CAD,1.3072
10-01-2020,AUD,1.4545
10-01-2020,EUR,0.9016
10-01-2020,GBP,0.7647
11-01-2020,USD,1.0
11-01-2020,CAD,1.3072
11-01-2020,AUD,1.4545
11-01-2020,EUR,0.9016
11-01-2020,GBP,0.7647
12-01-2020,USD,1.0
12-01-2020,CAD,1.3072
12-01-2020,AUD,1.4545
12-01-2020,EUR,0.9016
12-01-2020,GBP,0.7647
13-01-2020,USD,1.0
13-01-2020,CAD,1.3045
13-01-2020,AUD,1.4486
13-01-2020,EUR,0.8988
13-01-2020,GBP,0.7708
14-01-2020,USD,1.0
14-01-2020,CAD,1.3071
14-01-2020,AUD,1.4494
14-01-2020,EUR,0.8997
14-01-2020,GBP,0.7703
15-01-2020,USD,1.0
15-01-2020,CAD,1.3072
15-01-2020,AUD,1.4529
15-01-2020,EUR,0.8975
15-01-2020,GBP,0.769
16-01-2020,USD,1.0
16-01-2020,CAD,1.3035
16-01-2020,AUD,1.4428
16-01-2020,EUR,0.8953
16-01-2020,GBP,0.7652
17-01-2020,USD,1.0
17-01-2020,CAD,1.3052
17-01-2020,AUD,1.4514
17-01-2020,EUR,0.9003
17-01-2020,GBP,0.7662
18-01-2020,USD,1.0
18-01-2020,CAD,1.3052
18-01-2020,AUD,1.4514
18-01-2020,EUR,0.9003
18-01-2020,GBP,0.7662
19-01-2020,USD,1.0
19-01-2020,CAD,1.3052
19-01-2020,AUD,1.4514
19-01-2020,EUR,0.9003
19-01-2020,GBP,0.7662
20-01-2020,USD,1.0
20-01-2020,CAD,1.3069
20-01-2020,AUD,1.4573
20-01-2020,EUR,0.9021
20-01-2020,GBP,0.7693
21-01-2020,USD,1.0
21-01-2020,CAD,1.3056
21-01-2020,AUD,1.4554
21-01-2020,EUR,0.8997
21-01-2020,GBP,0.765
22-01-2020,USD,1.0
22-01-2020,CAD,1.3046
22-01-2020,AUD,1.4596
22-01-2020,EUR,0.9019
22-01-2020,GBP,0.7616
23-01-2020,USD,1.0
23-01-2020,CAD,1.3163
23-01-2020,AUD,1.456
23-01-2020,EUR,0.9016
23-01-2020,GBP,0.7619
24-01-2020,USD,1.0
24-01-2020,CAD,1.3132
24-01-2020,AUD,1.4614
24-01-2020,EUR,0.9062
24-01-2020,GBP,0.7641
25-01-2020,USD,1.0
25-01-2020,CAD,1.3132
25-01-2020,AUD,1.4614
25-01-2020,EUR,0.9062
25-01-2020,GBP,0.7641
26-01-2020,USD,1.0
26-01-2020,CAD,1.3132
26-01-2020,AUD,1.4614
26-01-2020,EUR,0.9062
26-01-2020,GBP,0.7641
27-01-2020,USD,1.0
27-01-2020,CAD,1.3187
27-01-2020,AUD,1.4776
27-01-2020,EUR,0.907
27-01-2020,GBP,0.7652
28-01-2020,USD,1.0
28-01-2020,CAD,1.319
28-01-2020,AUD,1.4802
28-01-2020,EUR,0.9087
28-01-2020,GBP,0.7688
29-01-2020,USD,1.0
29-01-2020,CAD,1.3177
29-01-2020,AUD,1.4816
29-01-2020,EUR,0.909
29-01-2020,GBP,0.7688
30-01-2020,USD,1.0
30-01-2020,CAD,1.3217
30-01-2020,AUD,1.4881
30-01-2020,EUR,0.9067
30-01-2020,GBP,0.7633
31-01-2020,USD,1.0
31-01-2020,CAD,1.3235
31-01-2020,AUD,1.4924
31-01-2020,EUR,0.9048
31-01-2020,GBP,0.7616
01-02-2020,USD,1.0
01-02-2020,CAD,1.3235
01-02-2020,AUD,1.4924
01-02-2020,EUR,0.9048
01-02-2020,GBP,0.7616
02-02-2020,USD,1.0
02-02-2020,CAD,1.3235
02-02-2020,AUD,1.4924
02-02-2020,EUR,0.9048
02-02-2020,GBP,0.7616
03-02-2020,USD,1.0
03-02-2020,CAD,1.3236
03-02-2020,AUD,1.493
03-02-2020,EUR,0.9037
03-02-2020,GBP,0.7661
04-02-2020,USD,1.0
04-02-2020,CAD,1.3279
04-02-2020,AUD,1.488
04-02-2020,EUR,0.9051
04-02-2020,GBP,0.7683
05-02-2020,USD,1.0
05-02-2020,CAD,1.3285
05-02-2020,AUD,1.4786
05-02-2020,EUR,0.9072
05-02-2020,GBP,0.7661
06-02-2020,USD,1.0
06-02-2020,CAD,1.3278
06-02-2020,AUD,1.4798
06-02-2020,EUR,0.9088
06-02-2020,GBP,0.771
07-02-2020,USD,1.0
07-02-2020,CAD,1.3314
07-02-2020,AUD,1.4967
07-02-2020,EUR,0.9117
07-02-2020,GBP,0.7724
08-02-2020,USD,1.0
08-02-2020,CAD,1.3314
08-02-2020,AUD,1.4967
08-02-2020,EUR,0.9117
08-02-2020,GBP,0.7724
09-02-2020,USD,1.0
09-02-2020,CAD,1.3314
09-02-2020,AUD,1.4967
09-02-2020,EUR,0.9117
09-02-2020,GBP,0.7724
10-02-2020,USD,1.0
10-02-2020,CAD,1.3314
10-02-2020,AUD,1.4951
10-02-2020,EUR,0.9132
10-02-2020,GBP,0.7728
11-02-2020,USD,1.0
11-02-2020,CAD,1.3297
11-02-2020,AUD,1.4916
11-02-2020,EUR,0.9173
11-02-2020,GBP,0.7736
12-02-2020,USD,1.0
12-02-2020,CAD,1.3256
12-02-2020,AUD,1.482
12-02-2020,EUR,0.9163
12-02-2020,GBP,0.7702
13-02-2020,USD,1.0
13-02-2020,CAD,1.3257
13-02-2020,AUD,1.485
13-02-2020,EUR,0.9202
13-02-2020,GBP,0.7672
14-02-2020,USD,1.0
14-02-2020,CAD,1.3248
14-02-2020,AUD,1.4897
14-02-2020,EUR,0.9223
14-02-2020,GBP,0.7675
15-02-2020,USD,1.0
15-02-2020,CAD,1.3248
15-02-2020,AUD,1.4897
15-02-2020,EUR,0.9223
15-02-2020,GBP,0.7675
16-02-2020,USD,1.0
16-02-2020,CAD,1.3248
16-02-2020,AUD,1.4897
16-02-2020,EUR,0.9223
16-02-2020,GBP,0.7675
17-02-2020,USD,1.0
17-02-2020,CAD,1.3229
17-02-2020,AUD,1.4886
17-02-2020,EUR,0.9229
17-02-2020,GBP,0.7682
18-02-2020,USD,1.0
18-02-2020,CAD,1.3263
18-02-2020,AUD,1.4973
18-02-2020,EUR,0.9246
18-02-2020,GBP,0.7672
19-02-2020,USD,1.0
19-02-2020,CAD,1.3223
19-02-2020,AUD,1.4946
19-02-2020,EUR,0.9259
19-02-2020,GBP,0.7699
20-02-2020,USD,1.0
20-02-2020,CAD,1.3257
20-02-2020,AUD,1.5101
20-02-2020,EUR,0.9268
20-02-2020,GBP,0.777
21-02-2020,USD,1.0
21-02-2020,CAD,1.3258
21-02-2020,AUD,1.515
21-02-2020,EUR,0.9258
21-02-2020,GBP,0.7732
22-02-2020,USD,1.0
22-02-2020,CAD,1.3258
22-02-2020,AUD,1.515
22-02-2020,EUR,0.9258
22-02-2020,GBP,0.7732
23-02-2020,USD,1.0
23-02-2020,CAD,1.3258
23-02-2020,AUD,1.515
23-02-2020,EUR,0.9258
23-02-2020,GBP,0.7732
24-02-2020,USD,1.0
24-02-2020,CAD,1.3285
24-02-2020,AUD,1.5145
24-02-2020,EUR,0.9244
24-02-2020,GBP,0.7749
25-02-2020,USD,1.0
25-02-2020,CAD,1.3287
25-02-2020,AUD,1.5168
25-02-2020,EUR,0.9225
25-02-2020,GBP,0.7715
26-02-2020,USD,1.0
26-02-2020,CAD,1.3305
26-02-2020,AUD,1.5232
26-02-2020,EUR,0.9195
26-02-2020,GBP,0.7738
27-02-2020,USD,1.0
27-02-2020,CAD,1.3349
27-02-2020,AUD,1.5206
27-02-2020,EUR,0.9121
27-02-2020,GBP,0.7752
28-02-2020,USD,1.0
28-02-2020,CAD,1.3444
28-02-2020,AUD,1.5373
28-02-2020,EUR,0.911
28-02-2020,GBP,0.7772
29-02-2020,USD,1.0
29-02-2020,CAD,1.3444
29-02-2020,AUD,1.5373
29-02-2020,EUR,0.911
29-02-2020,GBP,0.7772
01-03-2020,USD,1.0
01-03-2020,CAD,1.3444
01-03-2020,AUD,1.5373
01-03-2020,EUR,0.911
01-03-2020,GBP,0.7772
02-03-2020,USD,1.0
02-03-2020,CAD,1.3358
02-03-2020,AUD,1.5283
02-03-2020,EUR,0.8991
02-03-2020,GBP,0.7832
03-03-2020,USD,1.0
03-03-2020,CAD,1.3364
03-03-2020,AUD,1.5212
03-03-2020,EUR,0.8995
03-03-2020,GBP,0.7827
04-03-2020,USD,1.0
04-03-2020,CAD,1.3359
04-03-2020,AUD,1.5096
04-03-2020,EUR,0.8989
04-03-2020,GBP,0.7807
05-03-2020,USD,1.0
05-03-2020,CAD,1.3427
05-03-2020,AUD,1.5122
05-03-2020,EUR,0.8939
05-03-2020,GBP,0.7747
06-03-2020,USD,1.0
06-03-2020,CAD,1.342
06-03-2020,AUD,1.5087
06-03-2020,EUR,0.8821
06-03-2020,GBP,0.7689
07-03-2020,USD,1.0
07-03-2020,CAD,1.342
07-03-2020,AUD,1.5087
07-03-2020,EUR,0.8821
07-03-2020,GBP,0.7689
08-03-2020,USD,1.0
08-03-2020,CAD,1.342
08-03-2020,AUD,1.5087
08-03-2020,EUR,0.8821
08-03-2020,GBP,0.7689
09-03-2020,USD,1.0
09-03-2020,CAD,1.3629
09-03-2020,AUD,1.5127
09-03-2020,EUR,0.8729
09-03-2020,GBP,0.7628
10-03-2020,USD,1.0
10-03-2020,CAD,1.3678
10-03-2020,AUD,1.5256
10-03-2020,EUR,0.878
10-03-2020,GBP,0.7672
11-03-2020,USD,1.0
11-03-2020,CAD,1.3743
11-03-2020,AUD,1.534
11-03-2020,EUR,0.8821
11-03-2020,GBP,0.7736
12-03-2020,USD,1.0
12-03-2020,CAD,1.3811
12-03-2020,AUD,1.5724
12-03-2020,EUR,0.8897
12-03-2020,GBP,0.7885
13-03-2020,USD,1.0
13-03-2020,CAD,1.3859
13-03-2020,AUD,1.5926
13-03-2020,EUR,0.9006
13-03-2020,GBP,0.8021
14-03-2020,USD,1.0
14-03-2020,CAD,1.3859
14-03-2020,AUD,1.5926
14-03-2020,EUR,0.9006
14-03-2020,GBP,0.8021
15-03-2020,USD,1.0
15-03-2020,CAD,1.3859
15-03-2020,AUD,1.5926
15-03-2020,EUR,0.9006
15-03-2020,GBP,0.8021
16-03-2020,USD,1.0
16-03-2020,CAD,1.3928
16-03-2020,AUD,1.6311
16-03-2020,EUR,0.8963
16-03-2020,GBP,0.8149
17-03-2020,USD,1.0
17-03-2020,CAD,1.4125
17-03-2020,AUD,1.6652
17-03-2020,EUR,0.9106
17-03-2020,GBP,0.827
18-03-2020,USD,1.0
18-03-2020,CAD,1.4404
18-03-2020,AUD,1.6982
18-03-2020,EUR,0.9146
18-03-2020,GBP,0.8431
19-03-2020,USD,1.0
19-03-2020,CAD,1.4464
19-03-2020,AUD,1.7253
19-03-2020,EUR,0.9258
19-03-2020,GBP,0.8609
20-03-2020,USD,1.0
20-03-2020,CAD,1.425
20-03-2020,AUD,1.7023
20-03-2020,EUR,0.934
20-03-2020,GBP,0.8502
21-03-2020,USD,1.0
21-03-2020,CAD,1.425
21-03-2020,AUD,1.7023
21-03-2020,EUR,0.934
21-03-2020,GBP,0.8502
22-03-2020,USD,1.0
22-03-2020,CAD,1.425
22-03-2020,AUD,1.7023
22-03-2020,EUR,0.934
22-03-2020,GBP,0.8502
23-03-2020,USD,1.0
23-03-2020,CAD,1.4384
23-03-2020,AUD,1.7236
23-03-2020,EUR,0.9274
23-03-2020,GBP,0.8622
24-03-2020,USD,1.0
24-03-2020,CAD,1.4494
24-03-2020,AUD,1.6891
24-03-2020,EUR,0.9223
24-03-2020,GBP,0.8494
25-03-2020,USD,1.0
25-03-2020,CAD,1.4352
25-03-2020,AUD,1.6619
25-03-2020,EUR,0.9236
25-03-2020,GBP,0.8451
26-03-2020,USD,1.0
26-03-2020,CAD,1.4084
26-03-2020,AUD,1.6539
26-03-2020,EUR,0.9107
26-03-2020,GBP,0.8319
27-03-2020,USD,1.0
27-03-2020,CAD,1.414
27-03-2020,AUD,1.6588
27-03-2020,EUR,0.911
27-03-2020,GBP,0.8176
28-03-2020,USD,1.0
28-03-2020,CAD,1.414
28-03-2020,AUD,1.6588
28-03-2020,EUR,0.911
28-03-2020,GBP,0.8176
29-03-2020,USD,1.0
29-03-2020,CAD,1.414
29-03-2020,AUD,1.6588
29-03-2020,EUR,0.911
29-03-2020,GBP,0.8176
30-03-2020,USD,1.0
30-03-2020,CAD,1.4162
30-03-2020,AUD,1.6332
30-03-2020,EUR,0.9063
30-03-2020,GBP,0.8057
31-03-2020,USD,1.0
31-03-2020,CAD,1.4254
31-03-2020,AUD,1.6399
31-03-2020,EUR,0.9127
31-03-2020,GBP,0.8091
01-04-2020,USD,1.0
01-04-2020,CAD,1.4266
01-04-2020,AUD,1.6508
01-04-2020,EUR,0.9144
01-04-2020,GBP,0.8089
02-04-2020,USD,1.0
02-04-2020,CAD,1.4167
02-04-2020,AUD,1.6477
02-04-2020,EUR,0.9169
02-04-2020,GBP,0.8045
03-04-2020,USD,1.0
03-04-2020,CAD,1.4185
03-04-2020,AUD,1.6694
03-04-2020,EUR,0.9272
03-04-2020,GBP,0.8146
04-04-2020,USD,1.0
04-04-2020,CAD,1.4185
04-04-2020,AUD,1.6694
04-04-2020,EUR,0.9272
04-04-2020,GBP,0.8146
05-04-2020,USD,1.0
05-04-2020,CAD,1.4185
05-04-2020,AUD,1.6694
05-04-2020,EUR,0.9272
05-04-2020,GBP,0.8146
06-04-2020,USD,1.0
06-04-2020,CAD,1.416
06-04-2020,AUD,1.6486
06-04-2020,EUR,0.9267
06-04-2020,GBP,0.8136
07-04-2020,USD,1.0
07-04-2020,CAD,1.4018
07-04-2020,AUD,1.6149
07-04-2020,EUR,0.9187
07-04-2020,GBP,0.8093
08-04-2020,USD,1.0
08-04-2020,CAD,1.4013
08-04-2020,AUD,1.6186
08-04-2020,EUR,0.9199
08-04-2020,GBP,0.809
09-04-2020,USD,1.0
09-04-2020,CAD,1.4047
09-04-2020,AUD,1.6052
09-04-2020,EUR,0.9202
09-04-2020,GBP,0.8058
10-04-2020,USD,1.0
10-04-2020,CAD,1.4047
10-04-2020,AUD,1.6052
10-04-2020,EUR,0.9202
10-04-2020,GBP,0.8058
11-04-2020,USD,1.0
11-04-2020,CAD,1.4047
11-04-2020,AUD,1.6052
11-04-2020,EUR,0.9202
11-04-2020,GBP,0.8058
12-04-2020,USD,1.0
12-04-2020,CAD,1.4047
12-04-2020,AUD,1.6052
12-04-2020,EUR,0.9202
12-04-2020,GBP,0.8058
13-04-2020,USD,1.0
13-04-2020,CAD,1.4047
13-04-2020,AUD,1.6052
13-04-2020,EUR,0.9202
13-04-2020,GBP,0.8058
14-04-2020,USD,1.0
14-04-2020,CAD,1.3917
14-04-2020,AUD,1.5633
14-04-2020,EUR,0.9122
14-04-2020,GBP,0.7959
15-04-2020,USD,1.0
15-04-2020,CAD,1.406
15-04-2020,AUD,1.5866
15-04-2020,EUR,0.9172
15-04-2020,GBP,0.8015
16-04-2020,USD,1.0
16-04-2020,CAD,1.4106
16-04-2020,AUD,1.5858
16-04-2020,EUR,0.9184
16-04-2020,GBP,0.8005
17-04-2020,USD,1.0
17-04-2020,CAD,1.407
17-04-2020,AUD,1.5735
17-04-2020,EUR,0.9208
17-04-2020,GBP,0.8009
18-04-2020,USD,1.0
18-04-2020,CAD,1.407
18-04-2020,AUD,1.5735
18-04-2020,EUR,0.9208
18-04-2020,GBP,0.8009
19-04-2020,USD,1.0
19-04-2020,CAD,1.407
19-04-2020,AUD,1.5735
19-04-2020,EUR,0.9208
19-04-2020,GBP,0.8009
20-04-2020,USD,1.0
20-04-2020,CAD,1.4111
20-04-2020,AUD,1.5732
20-04-2020,EUR,0.9208
20-04-2020,GBP,0.8043
21-04-2020,USD,1.0
21-04-2020,CAD,1.4204
21-04-2020,AUD,1.5932
21-04-2020,EUR,0.9228
21-04-2020,GBP,0.8131
22-04-2020,USD,1.0
22-04-2020,CAD,1.4148
22-04-2020,AUD,1.5827
22-04-2020,EUR,0.9202
22-04-2020,GBP,0.8091
23-04-2020,USD,1.0
23-04-2020,CAD,1.4135
23-04-2020,AUD,1.5706
23-04-2020,EUR,0.9283
23-04-2020,GBP,0.8095
24-04-2020,USD,1.0
24-04-2020,CAD,1.4049
24-04-2020,AUD,1.5688
24-04-2020,EUR,0.9259
24-04-2020,GBP,0.8102
25-04-2020,USD,1.0
25-04-2020,CAD,1.4049
25-04-2020,AUD,1.5688
25-04-2020,EUR,0.9259
25-04-2020,GBP,0.8102
26-04-2020,USD,1.0
26-04-2020,CAD,1.4049
26-04-2020,AUD,1.5688
26-04-2020,EUR,0.9259
26-04-2020,GBP,0.8102
27-04-2020,USD,1.0
27-04-2020,CAD,1.4057
27-04-2020,AUD,1.5476
27-04-2020,EUR,0.9215
27-04-2020,GBP,0.8041
28-04-2020,USD,1.0
28-04-2020,CAD,1.3955
28-04-2020,AUD,1.5385
28-04-2020,EUR,0.9194
28-04-2020,GBP,0.8006
29-04-2020,USD,1.0
29-04-2020,CAD,1.3954
29-04-2020,AUD,1.5362
29-04-2020,EUR,0.9223
29-04-2020,GBP,0.8059
30-04-2020,USD,1.0
30-04-2020,CAD,1.3863
30-04-2020,AUD,1.5261
30-04-2020,EUR,0.9195
30-04-2020,GBP,0.7991
01-05-2020,USD,1.0
01-05-2020,CAD,1.3863
01-05-2020,AUD,1.5261
01-05-2020,EUR,0.9195
01-05-2020,GBP,0.7991
02-05-2020,USD,1.0
02-05-2020,CAD,1.3863
02-05-2020,AUD,1.5261
02-05-2020,EUR,0.9195
02-05-2020,GBP,0.7991
03-05-2020,USD,1.0
03-05-2020,CAD,1.3863
03-05-2020,AUD,1.5261
03-05-2020,EUR,0.9195
03-05-2020,GBP,0.7991
04-05-2020,USD,1.0
04-05-2020,CAD,1.4065
04-05-2020,AUD,1.5557
04-05-2020,EUR,0.9139
04-05-2020,GBP,0.8033
05-05-2020,USD,1.0
05-05-2020,CAD,1.4019
05-05-2020,AUD,1.5517
05-05-2020,EUR,0.9223
05-05-2020,GBP,0.8029
06-05-2020,USD,1.0
06-05-2020,CAD,1.4088
06-05-2020,AUD,1.5773
06-05-2020,EUR,0.9253
06-05-2020,GBP,0.8074
07-05-2020,USD,1.0
07-05-2020,CAD,1.4075
07-05-2020,AUD,1.5491
07-05-2020,EUR,0.9274
07-05-2020,GBP,0.8113
08-05-2020,USD,1.0
08-05-2020,CAD,1.3943
08-05-2020,AUD,1.5321
08-05-2020,EUR,0.9223
08-05-2020,GBP,0.8073
09-05-2020,USD,1.0
09-05-2020,CAD,1.3943
09-05-2020,AUD,1.5321
09-05-2020,EUR,0.9223
09-05-2020,GBP,0.8073
10-05-2020,USD,1.0
10-05-2020,CAD,1.3943
10-05-2020,AUD,1.5321
10-05-2020,EUR,0.9223
10-05-2020,GBP,0.8073
11-05-2020,USD,1.0
11-05-2020,CAD,1.3984
11-05-2020,AUD,1.5437
11-05-2020,EUR,0.9239
11-05-2020,GBP,0.8119
12-05-2020,USD,1.0
12-05-2020,CAD,1.3979
12-05-2020,AUD,1.5311
12-05-2020,EUR,0.921
12-05-2020,GBP,0.8084
13-05-2020,USD,1.0
13-05-2020,CAD,1.4017
13-05-2020,AUD,1.5344
13-05-2020,EUR,0.9195
13-05-2020,GBP,0.8114
14-05-2020,USD,1.0
14-05-2020,CAD,1.4107
14-05-2020,AUD,1.5572
14-05-2020,EUR,0.9266
14-05-2020,GBP,0.82
15-05-2020,USD,1.0
15-05-2020,CAD,1.4105
15-05-2020,AUD,1.5563
15-05-2020,EUR,0.9261
15-05-2020,GBP,0.8218
16-05-2020,USD,1.0
16-05-2020,CAD,1.4105
16-05-2020,AUD,1.5563
16-05-2020,EUR,0.9261
16-05-2020,GBP,0.8218
17-05-2020,USD,1.0
17-05-2020,CAD,1.4105
17-05-2020,AUD,1.5563
17-05-2020,EUR,0.9261
17-05-2020,GBP,0.8218
18-05-2020,USD,1.0
18-05-2020,CAD,1.4034
18-05-2020,AUD,1.5451
18-05-2020,EUR,0.9232
18-05-2020,GBP,0.8231
19-05-2020,USD,1.0
19-05-2020,CAD,1.3928
19-05-2020,AUD,1.5298
19-05-2020,EUR,0.9132
19-05-2020,GBP,0.8177
20-05-2020,USD,1.0
20-05-2020,CAD,1.3881
20-05-2020,AUD,1.5197
20-05-2020,EUR,0.9126
20-05-2020,GBP,0.8155
21-05-2020,USD,1.0
21-05-2020,CAD,1.3918
21-05-2020,AUD,1.5191
21-05-2020,EUR,0.9091
21-05-2020,GBP,0.8177
22-05-2020,USD,1.0
22-05-2020,CAD,1.4007
22-05-2020,AUD,1.531
22-05-2020,EUR,0.9171
22-05-2020,GBP,0.8214
23-05-2020,USD,1.0
23-05-2020,CAD,1.4007
23-05-2020,AUD,1.531
23-05-2020,EUR,0.9171
23-05-2020,GBP,0.8214
24-05-2020,USD,1.0
24-05-2020,CAD,1.4007
24-05-2020,AUD,1.531
24-05-2020,EUR,0.9171
24-05-2020,GBP,0.8214
25-05-2020,USD,1.0
25-05-2020,CAD,1.3988
25-05-2020,AUD,1.5287
25-05-2020,EUR,0.9166
25-05-2020,GBP,0.8205
26-05-2020,USD,1.0
26-05-2020,CAD,1.3835
26-05-2020,AUD,1.507
26-05-2020,EUR,0.9112
26-05-2020,GBP,0.8098
27-05-2020,USD,1.0
27-05-2020,CAD,1.3762
27-05-2020,AUD,1.5071
27-05-2020,EUR,0.9098
27-05-2020,GBP,0.8152
28-05-2020,USD,1.0
28-05-2020,CAD,1.3757
28-05-2020,AUD,1.5091
28-05-2020,EUR,0.9078
28-05-2020,GBP,0.8145
29-05-2020,USD,1.0
29-05-2020,CAD,1.3721
29-05-2020,AUD,1.4979
29-05-2020,EUR,0.898
29-05-2020,GBP,0.809
30-05-2020,USD,1.0
30-05-2020,CAD,1.3721
30-05-2020,AUD,1.4979
30-05-2020,EUR,0.898
30-05-2020,GBP,0.809
31-05-2020,USD,1.0
31-05-2020,CAD,1.3721
31-05-2020,AUD,1.4979
31-05-2020,EUR,0.898
31-05-2020,GBP,0.809
01-06-2020,USD,1.0
01-06-2020,CAD,1.3699
01-06-2020,AUD,1.4833
01-06-2020,EUR,0.8996
01-06-2020,GBP,0.8067
02-06-2020,USD,1.0
02-06-2020,CAD,1.3519
02-06-2020,AUD,1.4596
02-06-2020,EUR,0.8949
02-06-2020,GBP,0.7972
03-06-2020,USD,1.0
03-06-2020,CAD,1.3555
03-06-2020,AUD,1.4544
03-06-2020,EUR,0.8933
03-06-2020,GBP,0.7956
04-06-2020,USD,1.0
04-06-2020,CAD,1.3514
04-06-2020,AUD,1.4468
04-06-2020,EUR,0.8889
04-06-2020,GBP,0.7972
05-06-2020,USD,1.0
05-06-2020,CAD,1.3448
05-06-2020,AUD,1.4322
05-06-2020,EUR,0.8826
05-06-2020,GBP,0.7895
06-06-2020,USD,1.0
06-06-2020,CAD,1.3448
06-06-2020,AUD,1.4322
06-06-2020,EUR,0.8826
06-06-2020,GBP,0.7895
07-06-2020,USD,1.0
07-06-2020,CAD,1.3448
07-06-2020,AUD,1.4322
07-06-2020,EUR,0.8826
07-06-2020,GBP,0.7895
08-06-2020,USD,1.0
08-06-2020,CAD,1.3404
08-06-2020,AUD,1.4316
08-06-2020,EUR,0.8861
08-06-2020,GBP,0.7902
09-06-2020,USD,1.0
09-06-2020,CAD,1.3447
09-06-2020,AUD,1.4403
09-06-2020,EUR,0.8854
09-06-2020,GBP,0.7891
10-06-2020,USD,1.0
10-06-2020,CAD,1.3387
10-06-2020,AUD,1.4259
10-06-2020,EUR,0.8791
10-06-2020,GBP,0.7821
11-06-2020,USD,1.0
11-06-2020,CAD,1.3501
11-06-2020,AUD,1.447
11-06-2020,EUR,0.8812
11-06-2020,GBP,0.7901
12-06-2020,USD,1.0
12-06-2020,CAD,1.3577
12-06-2020,AUD,1.455
12-06-2020,EUR,0.8846
12-06-2020,GBP,0.7931
13-06-2020,USD,1.0
13-06-2020,CAD,1.3577
13-06-2020,AUD,1.455
13-06-2020,EUR,0.8846
13-06-2020,GBP,0.7931
14-06-2020,USD,1.0
14-06-2020,CAD,1.3577
14-06-2020,AUD,1.455
14-06-2020,EUR,0.8846
14-06-2020,GBP,0.7931
15-06-2020,USD,1.0
15-06-2020,CAD,1.3634
15-06-2020,AUD,1.4641
15-06-2020,EUR,0.8887
15-06-2020,GBP,0.7967
16-06-2020,USD,1.0
16-06-2020,CAD,1.3548
16-06-2020,AUD,1.4436
16-06-2020,EUR,0.8843
16-06-2020,GBP,0.7903
17-06-2020,USD,1.0
17-06-2020,CAD,1.3536
17-06-2020,AUD,1.4505
17-06-2020,EUR,0.8903
17-06-2020,GBP,0.7964
18-06-2020,USD,1.0
18-06-2020,CAD,1.3561
18-06-2020,AUD,1.4575
18-06-2020,EUR,0.8911
18-06-2020,GBP,0.8022
19-06-2020,USD,1.0
19-06-2020,CAD,1.3567
19-06-2020,AUD,1.4506
19-06-2020,EUR,0.8921
19-06-2020,GBP,0.8074
20-06-2020,USD,1.0
20-06-2020,CAD,1.3567
20-06-2020,AUD,1.4506
20-06-2020,EUR,0.8921
20-06-2020,GBP,0.8074
21-06-2020,USD,1.0
21-06-2020,CAD,1.3567
21-06-2020,AUD,1.4506
21-06-2020,EUR,0.8921
21-06-2020,GBP,0.8074
22-06-2020,USD,1.0
22-06-2020,CAD,1.3565
22-06-2020,AUD,1.453
22-06-2020,EUR,0.8918
22-06-2020,GBP,0.8056
23-06-2020,USD,1.0
23-06-2020,CAD,1.3491
23-06-2020,AUD,1.4377
23-06-2020,EUR,0.8835
23-06-2020,GBP,0.8008
24-06-2020,USD,1.0
